body_temperature,walking_capacity,heart_rate,health_status,temperature_above_normal,temperature_below_normal,low_walking_capacity,high_heart_rate,low_heart_rate
38.2,10678,66,healthy,False,False,False,False,False
41.1,7246,111,unhealthy,True,False,True,True,False
38.3,10558,71,healthy,False,False,False,False,False
40.9,7219,106,unhealthy,True,False,True,True,False
38.6,5255,63,unhealthy,False,False,True,False,False
38.1,13777,69,healthy,False,False,False,False,False
39.0,11007,61,healthy,False,False,False,False,False
40.3,6258,95,unhealthy,True,False,True,True,False
34.8,6293,35,unhealthy,False,True,True,False,True
35.9,5117,26,unhealthy,False,True,True,False,True
37.5,11259,62,healthy,False,False,False,False,False
38.4,5439,56,unhealthy,False,False,True,False,False
37.9,10507,66,healthy,False,False,False,False,False
38.6,11773,63,healthy,False,False,False,False,False
38.6,10869,67,healthy,False,False,False,False,False
38.1,13176,63,healthy,False,False,False,False,False
38.6,10348,67,healthy,False,False,False,False,False
40.2,6172,105,unhealthy,True,False,True,True,False
38.1,10380,67,healthy,False,False,False,False,False
38.3,12995,68,healthy,False,False,False,False,False
38.2,12849,64,healthy,False,False,False,False,False
40.8,5920,105,unhealthy,True,False,True,True,False
34.8,5137,35,unhealthy,False,True,True,False,True
38.5,11478,70,healthy,False,False,False,False,False
35.4,6589,38,unhealthy,False,True,True,False,True
36.3,6131,40,unhealthy,False,True,True,False,True
40.7,4941,82,unhealthy,True,False,True,False,False
35.9,6506,35,unhealthy,False,True,True,False,True
37.9,10896,71,healthy,False,False,False,False,False
38.4,12309,63,healthy,False,False,False,False,False
38.2,12583,65,healthy,False,False,False,False,False
38.2,12230,64,healthy,False,False,False,False,False
38.2,6021,56,unhealthy,False,False,True,False,False
34.4,6489,34,unhealthy,False,True,True,False,True
35.7,5820,37,unhealthy,False,True,True,False,True
38.7,11626,64,healthy,False,False,False,False,False
35.1,7562,34,unhealthy,False,True,True,False,True
38.1,12378,65,healthy,False,False,False,False,False
38.9,11794,58,healthy,False,False,False,False,False
38.4,11897,69,healthy,False,False,False,False,False
37.7,12282,63,healthy,False,False,False,False,False
38.6,4895,67,unhealthy,False,False,True,False,False
38.4,12968,66,healthy,False,False,False,False,False
37.9,4971,61,unhealthy,False,False,True,False,False
38.5,11988,61,healthy,False,False,False,False,False
38.4,12830,67,healthy,False,False,False,False,False
36.3,6123,35,unhealthy,False,True,True,False,True
40.5,5968,95,unhealthy,True,False,True,True,False
35.9,6488,37,unhealthy,False,True,True,False,True
38.9,4954,64,unhealthy,False,False,True,False,False
38.8,11743,68,healthy,False,False,False,False,False
38.4,11131,59,healthy,False,False,False,False,False
40.7,5841,90,unhealthy,True,False,True,True,False
38.3,11020,77,healthy,False,False,False,False,False
35.3,3756,51,unhealthy,False,True,True,False,False
38.2,10320,67,healthy,False,False,False,False,False
38.4,12026,58,healthy,False,False,False,False,False
39.7,5383,106,unhealthy,True,False,True,True,False
38.5,12810,62,healthy,False,False,False,False,False
34.9,6989,37,unhealthy,False,True,True,False,True
38.3,9895,65,healthy,False,False,False,False,False
40.9,5756,111,unhealthy,True,False,True,True,False
38.1,12892,61,healthy,False,False,False,False,False
38.4,11734,60,healthy,False,False,False,False,False
38.4,12768,64,healthy,False,False,False,False,False
38.7,10404,67,healthy,False,False,False,False,False
38.5,5480,63,unhealthy,False,False,True,False,False
38.6,6668,66,unhealthy,False,False,True,False,False
38.6,10591,63,healthy,False,False,False,False,False
38.8,4791,62,unhealthy,False,False,True,False,False
40.1,3823,115,unhealthy,True,False,True,True,False
39.9,6250,106,unhealthy,True,False,True,True,False
38.0,12310,66,healthy,False,False,False,False,False
40.7,5095,86,unhealthy,True,False,True,True,False
38.4,3550,69,unhealthy,False,False,True,False,False
38.5,4473,57,unhealthy,False,False,True,False,False
40.7,6636,112,unhealthy,True,False,True,True,False
40.6,6314,92,unhealthy,True,False,True,True,False
38.2,10903,66,healthy,False,False,False,False,False
40.6,6425,109,unhealthy,True,False,True,True,False
38.7,11561,67,healthy,False,False,False,False,False
40.7,4947,101,unhealthy,True,False,True,True,False
38.2,10797,74,healthy,False,False,False,False,False
35.4,7377,35,unhealthy,False,True,True,False,True
38.1,13679,64,healthy,False,False,False,False,False
38.0,4687,57,unhealthy,False,False,True,False,False
35.4,5163,38,unhealthy,False,True,True,False,True
38.6,12944,63,healthy,False,False,False,False,False
38.0,11825,63,healthy,False,False,False,False,False
38.6,11970,61,healthy,False,False,False,False,False
38.4,11947,64,healthy,False,False,False,False,False
38.3,11874,66,healthy,False,False,False,False,False
37.9,12164,70,healthy,False,False,False,False,False
38.4,5061,65,unhealthy,False,False,True,False,False
35.3,5752,39,unhealthy,False,True,True,False,True
41.0,7368,116,unhealthy,True,False,True,True,False
36.4,6385,31,unhealthy,False,True,True,False,True
35.1,5625,42,unhealthy,False,True,True,False,True
38.4,12966,65,healthy,False,False,False,False,False
38.3,11167,67,healthy,False,False,False,False,False
40.1,4489,109,unhealthy,True,False,True,True,False
38.4,12915,59,healthy,False,False,False,False,False
37.9,12663,68,healthy,False,False,False,False,False
40.5,5206,103,unhealthy,True,False,True,True,False
38.2,10654,66,healthy,False,False,False,False,False
35.0,4986,34,unhealthy,False,True,True,False,True
35.6,5845,34,unhealthy,False,True,True,False,True
41.9,4347,109,unhealthy,True,False,True,True,False
38.7,9845,65,healthy,False,False,False,False,False
38.4,4984,59,unhealthy,False,False,True,False,False
38.6,11580,71,healthy,False,False,False,False,False
40.8,3480,92,unhealthy,True,False,True,True,False
40.7,4840,104,unhealthy,True,False,True,True,False
40.7,5808,128,unhealthy,True,False,True,True,False
38.5,12247,56,healthy,False,False,False,False,False
37.9,5524,58,unhealthy,False,False,True,False,False
37.9,11030,65,healthy,False,False,False,False,False
38.9,12870,63,healthy,False,False,False,False,False
38.7,10089,69,healthy,False,False,False,False,False
38.7,11687,56,healthy,False,False,False,False,False
38.3,11647,70,healthy,False,False,False,False,False
36.4,8504,28,unhealthy,False,True,True,False,True
38.5,4747,59,unhealthy,False,False,True,False,False
35.2,5926,36,unhealthy,False,True,True,False,True
38.5,5478,69,unhealthy,False,False,True,False,False
38.0,10057,60,healthy,False,False,False,False,False
35.2,4707,34,unhealthy,False,True,True,False,True
38.2,12053,71,healthy,False,False,False,False,False
40.6,5400,110,unhealthy,True,False,True,True,False
34.3,5549,30,unhealthy,False,True,True,False,True
40.2,5621,89,unhealthy,True,False,True,True,False
38.8,6447,60,unhealthy,False,False,True,False,False
40.3,6256,113,unhealthy,True,False,True,True,False
40.0,5128,100,unhealthy,True,False,True,True,False
38.2,8698,62,healthy,False,False,True,False,False
38.7,11792,66,healthy,False,False,False,False,False
38.1,11626,65,healthy,False,False,False,False,False
38.4,12353,76,healthy,False,False,False,False,False
38.6,10545,67,healthy,False,False,False,False,False
40.0,5100,103,unhealthy,True,False,True,True,False
38.5,12199,61,healthy,False,False,False,False,False
38.2,12172,63,healthy,False,False,False,False,False
40.9,7369,122,unhealthy,True,False,True,True,False
38.9,10442,68,healthy,False,False,False,False,False
40.4,6652,93,unhealthy,True,False,True,True,False
37.8,11668,68,healthy,False,False,False,False,False
38.4,11040,62,healthy,False,False,False,False,False
38.4,10837,66,healthy,False,False,False,False,False
38.3,10909,68,healthy,False,False,False,False,False
38.3,10626,68,healthy,False,False,False,False,False
38.7,12590,60,healthy,False,False,False,False,False
38.3,11041,65,healthy,False,False,False,False,False
35.9,7025,33,unhealthy,False,True,True,False,True
37.9,12433,66,healthy,False,False,False,False,False
38.2,11869,58,healthy,False,False,False,False,False
35.7,4745,38,unhealthy,False,True,True,False,True
40.2,6334,101,unhealthy,True,False,True,True,False
38.3,10347,63,healthy,False,False,False,False,False
40.9,7048,116,unhealthy,True,False,True,True,False
41.1,5825,99,unhealthy,True,False,True,True,False
35.0,7854,38,unhealthy,False,True,True,False,True
38.5,10021,69,healthy,False,False,False,False,False
41.0,4962,101,unhealthy,True,False,True,True,False
38.1,10418,68,healthy,False,False,False,False,False
40.8,7055,102,unhealthy,True,False,True,True,False
38.3,10329,65,healthy,False,False,False,False,False
38.3,10684,61,healthy,False,False,False,False,False
34.8,5054,33,unhealthy,False,True,True,False,True
40.4,5921,107,unhealthy,True,False,True,True,False
38.1,12584,70,healthy,False,False,False,False,False
40.7,7400,106,unhealthy,True,False,True,True,False
35.0,5868,44,unhealthy,False,True,True,False,True
34.8,4740,47,unhealthy,False,True,True,False,False
38.1,6164,68,unhealthy,False,False,True,False,False
38.2,5431,69,unhealthy,False,False,True,False,False
40.7,5290,121,unhealthy,True,False,True,True,False
40.5,6937,92,unhealthy,True,False,True,True,False
39.8,5928,108,unhealthy,True,False,True,True,False
34.9,5592,37,unhealthy,False,True,True,False,True
38.1,11939,68,healthy,False,False,False,False,False
38.1,12107,65,healthy,False,False,False,False,False
35.2,6436,36,unhealthy,False,True,True,False,True
38.4,12909,71,healthy,False,False,False,False,False
34.5,4540,38,unhealthy,False,True,True,False,True
38.6,12532,72,healthy,False,False,False,False,False
38.4,10276,65,healthy,False,False,False,False,False
38.0,11311,63,healthy,False,False,False,False,False
37.8,5289,63,unhealthy,False,False,True,False,False
36.2,6843,36,unhealthy,False,True,True,False,True
38.2,10403,58,healthy,False,False,False,False,False
35.6,5461,29,unhealthy,False,True,True,False,True
40.3,6591,98,unhealthy,True,False,True,True,False
40.5,5812,115,unhealthy,True,False,True,True,False
35.7,7342,33,unhealthy,False,True,True,False,True
38.5,4134,69,unhealthy,False,False,True,False,False
38.6,11784,71,healthy,False,False,False,False,False
41.2,7133,109,unhealthy,True,False,True,True,False
35.2,7820,26,unhealthy,False,True,True,False,True
38.7,5487,72,unhealthy,False,False,True,False,False
36.4,5469,35,unhealthy,False,True,True,False,True
37.9,4118,69,unhealthy,False,False,True,False,False
38.2,7050,61,unhealthy,False,False,True,False,False
38.1,11899,57,healthy,False,False,False,False,False
35.7,6842,31,unhealthy,False,True,True,False,True
38.7,10654,59,healthy,False,False,False,False,False
38.2,5458,58,unhealthy,False,False,True,False,False
38.1,5681,61,unhealthy,False,False,True,False,False
38.6,10155,69,healthy,False,False,False,False,False
38.4,13690,69,healthy,False,False,False,False,False
40.4,6010,127,unhealthy,True,False,True,True,False
40.4,6245,117,unhealthy,True,False,True,True,False
35.8,6384,33,unhealthy,False,True,True,False,True
38.0,5031,60,unhealthy,False,False,True,False,False
40.9,5829,114,unhealthy,True,False,True,True,False
40.7,5370,105,unhealthy,True,False,True,True,False
38.0,10214,69,healthy,False,False,False,False,False
35.8,5068,31,unhealthy,False,True,True,False,True
40.8,6038,116,unhealthy,True,False,True,True,False
38.3,3875,66,unhealthy,False,False,True,False,False
38.0,11698,66,healthy,False,False,False,False,False
38.5,11317,60,healthy,False,False,False,False,False
38.7,10084,68,healthy,False,False,False,False,False
39.0,11064,70,healthy,False,False,False,False,False
39.0,9791,67,healthy,False,False,False,False,False
40.4,6427,91,unhealthy,True,False,True,True,False
40.3,3990,104,unhealthy,True,False,True,True,False
35.8,4616,37,unhealthy,False,True,True,False,True
36.0,6520,31,unhealthy,False,True,True,False,True
38.1,4940,64,unhealthy,False,False,True,False,False
38.0,11054,66,healthy,False,False,False,False,False
38.5,12028,65,healthy,False,False,False,False,False
38.4,9519,54,healthy,False,False,False,False,False
38.7,12016,66,healthy,False,False,False,False,False
38.9,6083,64,unhealthy,False,False,True,False,False
39.7,6309,120,unhealthy,True,False,True,True,False
37.9,10420,66,healthy,False,False,False,False,False
40.6,6846,98,unhealthy,True,False,True,True,False
37.9,10445,69,healthy,False,False,False,False,False
38.2,4692,70,unhealthy,False,False,True,False,False
38.4,11353,68,healthy,False,False,False,False,False
38.1,10793,73,healthy,False,False,False,False,False
34.7,5283,34,unhealthy,False,True,True,False,True
38.2,10228,70,healthy,False,False,False,False,False
38.3,11713,56,healthy,False,False,False,False,False
36.2,5541,32,unhealthy,False,True,True,False,True
38.4,12571,62,healthy,False,False,False,False,False
38.4,5273,63,unhealthy,False,False,True,False,False
38.8,11422,62,healthy,False,False,False,False,False
38.2,9970,64,healthy,False,False,False,False,False
38.0,3958,65,unhealthy,False,False,True,False,False
40.6,6536,110,unhealthy,True,False,True,True,False
38.1,12666,69,healthy,False,False,False,False,False
38.3,11064,66,healthy,False,False,False,False,False
37.9,4737,63,unhealthy,False,False,True,False,False
40.5,5865,107,unhealthy,True,False,True,True,False
38.4,5114,69,unhealthy,False,False,True,False,False
37.9,12060,68,healthy,False,False,False,False,False
38.3,3705,59,unhealthy,False,False,True,False,False
38.6,12625,67,healthy,False,False,False,False,False
38.1,11634,64,healthy,False,False,False,False,False
37.9,11386,65,healthy,False,False,False,False,False
38.3,11765,65,healthy,False,False,False,False,False
39.9,6456,104,unhealthy,True,False,True,True,False
34.9,5493,33,unhealthy,False,True,True,False,True
38.2,3709,65,unhealthy,False,False,True,False,False
37.9,11297,73,healthy,False,False,False,False,False
39.9,6128,116,unhealthy,True,False,True,True,False
38.2,12506,67,healthy,False,False,False,False,False
34.9,4942,36,unhealthy,False,True,True,False,True
40.7,5498,118,unhealthy,True,False,True,True,False
38.4,11279,55,healthy,False,False,False,False,False
35.5,7230,33,unhealthy,False,True,True,False,True
36.1,7755,41,unhealthy,False,True,True,False,True
38.4,11969,65,healthy,False,False,False,False,False
38.2,9935,74,healthy,False,False,False,False,False
40.4,7733,110,unhealthy,True,False,True,True,False
37.9,5082,68,unhealthy,False,False,True,False,False
38.4,12167,63,healthy,False,False,False,False,False
38.6,11084,69,healthy,False,False,False,False,False
34.7,4426,37,unhealthy,False,True,True,False,True
38.0,12071,66,healthy,False,False,False,False,False
38.3,12510,72,healthy,False,False,False,False,False
38.1,13000,61,healthy,False,False,False,False,False
35.8,4537,33,unhealthy,False,True,True,False,True
37.9,11437,67,healthy,False,False,False,False,False
38.4,9627,62,healthy,False,False,False,False,False
35.0,5817,36,unhealthy,False,True,True,False,True
38.7,11328,59,healthy,False,False,False,False,False
38.4,12164,71,healthy,False,False,False,False,False
35.3,4179,32,unhealthy,False,True,True,False,True
37.4,10996,60,healthy,False,True,False,False,False
38.2,11195,66,healthy,False,False,False,False,False
35.9,5522,35,unhealthy,False,True,True,False,True
40.5,4989,109,unhealthy,True,False,True,True,False
37.9,11767,66,healthy,False,False,False,False,False
